,0,1,2,3,4,5,6,7,8,9,10
517,Age,C(MaritalStatus),C(Gender),,,,,,,0,Age+C(MaritalStatus)+C(Gender)+++++++0
518,Age,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,,0,Age+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++++0
519,Age,DependentChildren,,,,,,,,0,Age+DependentChildren++++++++0
520,Age,DependentChildren,C(PartTimeFullTime),,,,,,,0,Age+DependentChildren+C(PartTimeFullTime)+++++++0
521,Age,DependentChildren,C(Gender),,,,,,,0,Age+DependentChildren+C(Gender)+++++++0
522,Age,DependentChildren,C(Gender),C(PartTimeFullTime),,,,,,0,Age+DependentChildren+C(Gender)+C(PartTimeFullTime)++++++0
523,Age,DependentChildren,C(MaritalStatus),,,,,,,0,Age+DependentChildren+C(MaritalStatus)+++++++0
524,Age,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,,,0,Age+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++++0
525,Age,DependentChildren,C(MaritalStatus),C(Gender),,,,,,0,Age+DependentChildren+C(MaritalStatus)+C(Gender)++++++0
526,Age,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,0,Age+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++++0
527,Age,DependentsOther,,,,,,,,0,Age+DependentsOther++++++++0
528,Age,DependentsOther,C(PartTimeFullTime),,,,,,,0,Age+DependentsOther+C(PartTimeFullTime)+++++++0
529,Age,DependentsOther,C(Gender),,,,,,,0,Age+DependentsOther+C(Gender)+++++++0
530,Age,DependentsOther,C(Gender),C(PartTimeFullTime),,,,,,0,Age+DependentsOther+C(Gender)+C(PartTimeFullTime)++++++0
531,Age,DependentsOther,C(MaritalStatus),,,,,,,0,Age+DependentsOther+C(MaritalStatus)+++++++0
532,Age,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,,,0,Age+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)++++++0
533,Age,DependentsOther,C(MaritalStatus),C(Gender),,,,,,0,Age+DependentsOther+C(MaritalStatus)+C(Gender)++++++0
534,Age,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,0,Age+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++++0
535,Age,DependentsOther,DependentChildren,,,,,,,0,Age+DependentsOther+DependentChildren+++++++0
536,Age,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,,,0,Age+DependentsOther+DependentChildren+C(PartTimeFullTime)++++++0
537,Age,DependentsOther,DependentChildren,C(Gender),,,,,,0,Age+DependentsOther+DependentChildren+C(Gender)++++++0
538,Age,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,,,0,Age+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)+++++0
539,Age,DependentsOther,DependentChildren,C(MaritalStatus),,,,,,0,Age+DependentsOther+DependentChildren+C(MaritalStatus)++++++0
540,Age,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++++0
541,Age,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,,,0,Age+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+++++0
542,Age,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
543,Age,WeeklyWages,,,,,,,,0,Age+WeeklyWages++++++++0
544,Age,WeeklyWages,C(PartTimeFullTime),,,,,,,0,Age+WeeklyWages+C(PartTimeFullTime)+++++++0
545,Age,WeeklyWages,C(Gender),,,,,,,0,Age+WeeklyWages+C(Gender)+++++++0
546,Age,WeeklyWages,C(Gender),C(PartTimeFullTime),,,,,,0,Age+WeeklyWages+C(Gender)+C(PartTimeFullTime)++++++0
547,Age,WeeklyWages,C(MaritalStatus),,,,,,,0,Age+WeeklyWages+C(MaritalStatus)+++++++0
548,Age,WeeklyWages,C(MaritalStatus),C(PartTimeFullTime),,,,,,0,Age+WeeklyWages+C(MaritalStatus)+C(PartTimeFullTime)++++++0
549,Age,WeeklyWages,C(MaritalStatus),C(Gender),,,,,,0,Age+WeeklyWages+C(MaritalStatus)+C(Gender)++++++0
550,Age,WeeklyWages,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,0,Age+WeeklyWages+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++++0
551,Age,WeeklyWages,DependentChildren,,,,,,,0,Age+WeeklyWages+DependentChildren+++++++0
552,Age,WeeklyWages,DependentChildren,C(PartTimeFullTime),,,,,,0,Age+WeeklyWages+DependentChildren+C(PartTimeFullTime)++++++0
553,Age,WeeklyWages,DependentChildren,C(Gender),,,,,,0,Age+WeeklyWages+DependentChildren+C(Gender)++++++0
554,Age,WeeklyWages,DependentChildren,C(Gender),C(PartTimeFullTime),,,,,0,Age+WeeklyWages+DependentChildren+C(Gender)+C(PartTimeFullTime)+++++0
555,Age,WeeklyWages,DependentChildren,C(MaritalStatus),,,,,,0,Age+WeeklyWages+DependentChildren+C(MaritalStatus)++++++0
556,Age,WeeklyWages,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+WeeklyWages+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++++0
557,Age,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),,,,,0,Age+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+++++0
558,Age,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
559,Age,WeeklyWages,DependentsOther,,,,,,,0,Age+WeeklyWages+DependentsOther+++++++0
560,Age,WeeklyWages,DependentsOther,C(PartTimeFullTime),,,,,,0,Age+WeeklyWages+DependentsOther+C(PartTimeFullTime)++++++0
561,Age,WeeklyWages,DependentsOther,C(Gender),,,,,,0,Age+WeeklyWages+DependentsOther+C(Gender)++++++0
562,Age,WeeklyWages,DependentsOther,C(Gender),C(PartTimeFullTime),,,,,0,Age+WeeklyWages+DependentsOther+C(Gender)+C(PartTimeFullTime)+++++0
563,Age,WeeklyWages,DependentsOther,C(MaritalStatus),,,,,,0,Age+WeeklyWages+DependentsOther+C(MaritalStatus)++++++0
564,Age,WeeklyWages,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+WeeklyWages+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)+++++0
565,Age,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),,,,,0,Age+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+++++0
566,Age,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
567,Age,WeeklyWages,DependentsOther,DependentChildren,,,,,,0,Age+WeeklyWages+DependentsOther+DependentChildren++++++0
568,Age,WeeklyWages,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(PartTimeFullTime)+++++0
569,Age,WeeklyWages,DependentsOther,DependentChildren,C(Gender),,,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+++++0
570,Age,WeeklyWages,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0
571,Age,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),,,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+++++0
572,Age,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0
573,Age,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)++++0
574,Age,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,Age+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0
575,Age,HoursWorkedPerWeek,,,,,,,,0,Age+HoursWorkedPerWeek++++++++0
576,Age,HoursWorkedPerWeek,C(PartTimeFullTime),,,,,,,0,Age+HoursWorkedPerWeek+C(PartTimeFullTime)+++++++0
577,Age,HoursWorkedPerWeek,C(Gender),,,,,,,0,Age+HoursWorkedPerWeek+C(Gender)+++++++0
578,Age,HoursWorkedPerWeek,C(Gender),C(PartTimeFullTime),,,,,,0,Age+HoursWorkedPerWeek+C(Gender)+C(PartTimeFullTime)++++++0
579,Age,HoursWorkedPerWeek,C(MaritalStatus),,,,,,,0,Age+HoursWorkedPerWeek+C(MaritalStatus)+++++++0
580,Age,HoursWorkedPerWeek,C(MaritalStatus),C(PartTimeFullTime),,,,,,0,Age+HoursWorkedPerWeek+C(MaritalStatus)+C(PartTimeFullTime)++++++0
581,Age,HoursWorkedPerWeek,C(MaritalStatus),C(Gender),,,,,,0,Age+HoursWorkedPerWeek+C(MaritalStatus)+C(Gender)++++++0
582,Age,HoursWorkedPerWeek,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++++0
583,Age,HoursWorkedPerWeek,DependentChildren,,,,,,,0,Age+HoursWorkedPerWeek+DependentChildren+++++++0
584,Age,HoursWorkedPerWeek,DependentChildren,C(PartTimeFullTime),,,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(PartTimeFullTime)++++++0
585,Age,HoursWorkedPerWeek,DependentChildren,C(Gender),,,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(Gender)++++++0
586,Age,HoursWorkedPerWeek,DependentChildren,C(Gender),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(Gender)+C(PartTimeFullTime)+++++0
587,Age,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),,,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)++++++0
588,Age,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++++0
589,Age,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),,,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+++++0
590,Age,HoursWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
591,Age,HoursWorkedPerWeek,DependentsOther,,,,,,,0,Age+HoursWorkedPerWeek+DependentsOther+++++++0
592,Age,HoursWorkedPerWeek,DependentsOther,C(PartTimeFullTime),,,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(PartTimeFullTime)++++++0
593,Age,HoursWorkedPerWeek,DependentsOther,C(Gender),,,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(Gender)++++++0
594,Age,HoursWorkedPerWeek,DependentsOther,C(Gender),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(Gender)+C(PartTimeFullTime)+++++0
595,Age,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),,,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)++++++0
596,Age,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)+++++0
597,Age,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+++++0
598,Age,HoursWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
599,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,,,,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren++++++0
600,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(PartTimeFullTime)+++++0
601,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+++++0
602,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0
603,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),,,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+++++0
604,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0
605,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)++++0
606,Age,HoursWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,Age+HoursWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0
607,Age,HoursWorkedPerWeek,WeeklyWages,,,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+++++++0
608,Age,HoursWorkedPerWeek,WeeklyWages,C(PartTimeFullTime),,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(PartTimeFullTime)++++++0
609,Age,HoursWorkedPerWeek,WeeklyWages,C(Gender),,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(Gender)++++++0
610,Age,HoursWorkedPerWeek,WeeklyWages,C(Gender),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(Gender)+C(PartTimeFullTime)+++++0
611,Age,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)++++++0
612,Age,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(PartTimeFullTime)+++++0
613,Age,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)+++++0
614,Age,HoursWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
615,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren++++++0
616,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(PartTimeFullTime)+++++0
617,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(Gender),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(Gender)+++++0
618,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0
619,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+++++0
620,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0
621,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)++++0
622,Age,HoursWorkedPerWeek,WeeklyWages,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0
623,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther++++++0
624,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(PartTimeFullTime),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(PartTimeFullTime)+++++0
625,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(Gender),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(Gender)+++++0
626,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(Gender),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(Gender)+C(PartTimeFullTime)++++0
627,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+++++0
628,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)++++0
629,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)++++0
630,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0
631,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,,,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+++++0
632,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(PartTimeFullTime)++++0
633,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(Gender),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(Gender)++++0
634,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)+++0
635,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),,,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)++++0
636,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++0
637,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+++0
638,Age,HoursWorkedPerWeek,WeeklyWages,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,0,Age+HoursWorkedPerWeek+WeeklyWages+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++0
639,Age,DaysWorkedPerWeek,,,,,,,,0,Age+DaysWorkedPerWeek++++++++0
640,Age,DaysWorkedPerWeek,C(PartTimeFullTime),,,,,,,0,Age+DaysWorkedPerWeek+C(PartTimeFullTime)+++++++0
641,Age,DaysWorkedPerWeek,C(Gender),,,,,,,0,Age+DaysWorkedPerWeek+C(Gender)+++++++0
642,Age,DaysWorkedPerWeek,C(Gender),C(PartTimeFullTime),,,,,,0,Age+DaysWorkedPerWeek+C(Gender)+C(PartTimeFullTime)++++++0
643,Age,DaysWorkedPerWeek,C(MaritalStatus),,,,,,,0,Age+DaysWorkedPerWeek+C(MaritalStatus)+++++++0
644,Age,DaysWorkedPerWeek,C(MaritalStatus),C(PartTimeFullTime),,,,,,0,Age+DaysWorkedPerWeek+C(MaritalStatus)+C(PartTimeFullTime)++++++0
645,Age,DaysWorkedPerWeek,C(MaritalStatus),C(Gender),,,,,,0,Age+DaysWorkedPerWeek+C(MaritalStatus)+C(Gender)++++++0
646,Age,DaysWorkedPerWeek,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++++0
647,Age,DaysWorkedPerWeek,DependentChildren,,,,,,,0,Age+DaysWorkedPerWeek+DependentChildren+++++++0
648,Age,DaysWorkedPerWeek,DependentChildren,C(PartTimeFullTime),,,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(PartTimeFullTime)++++++0
649,Age,DaysWorkedPerWeek,DependentChildren,C(Gender),,,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(Gender)++++++0
650,Age,DaysWorkedPerWeek,DependentChildren,C(Gender),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(Gender)+C(PartTimeFullTime)+++++0
651,Age,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),,,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)++++++0
652,Age,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)+++++0
653,Age,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),,,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+++++0
654,Age,DaysWorkedPerWeek,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+DaysWorkedPerWeek+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
655,Age,DaysWorkedPerWeek,DependentsOther,,,,,,,0,Age+DaysWorkedPerWeek+DependentsOther+++++++0
656,Age,DaysWorkedPerWeek,DependentsOther,C(PartTimeFullTime),,,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(PartTimeFullTime)++++++0
657,Age,DaysWorkedPerWeek,DependentsOther,C(Gender),,,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(Gender)++++++0
658,Age,DaysWorkedPerWeek,DependentsOther,C(Gender),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(Gender)+C(PartTimeFullTime)+++++0
659,Age,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),,,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)++++++0
660,Age,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(PartTimeFullTime)+++++0
661,Age,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+++++0
662,Age,DaysWorkedPerWeek,DependentsOther,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+DaysWorkedPerWeek+DependentsOther+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
663,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,,,,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren++++++0
664,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(PartTimeFullTime)+++++0
665,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+++++0
666,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(Gender),C(PartTimeFullTime),,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(Gender)+C(PartTimeFullTime)++++0
667,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),,,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+++++0
668,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(PartTimeFullTime),,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(PartTimeFullTime)++++0
669,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),,,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)++++0
670,Age,DaysWorkedPerWeek,DependentsOther,DependentChildren,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,0,Age+DaysWorkedPerWeek+DependentsOther+DependentChildren+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)+++0
671,Age,DaysWorkedPerWeek,WeeklyWages,,,,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+++++++0
672,Age,DaysWorkedPerWeek,WeeklyWages,C(PartTimeFullTime),,,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(PartTimeFullTime)++++++0
673,Age,DaysWorkedPerWeek,WeeklyWages,C(Gender),,,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(Gender)++++++0
674,Age,DaysWorkedPerWeek,WeeklyWages,C(Gender),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(Gender)+C(PartTimeFullTime)+++++0
675,Age,DaysWorkedPerWeek,WeeklyWages,C(MaritalStatus),,,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(MaritalStatus)++++++0
676,Age,DaysWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(PartTimeFullTime),,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(PartTimeFullTime)+++++0
677,Age,DaysWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)+++++0
678,Age,DaysWorkedPerWeek,WeeklyWages,C(MaritalStatus),C(Gender),C(PartTimeFullTime),,,,0,Age+DaysWorkedPerWeek+WeeklyWages+C(MaritalStatus)+C(Gender)+C(PartTimeFullTime)++++0
679,Age,DaysWorkedPerWeek,WeeklyWages,DependentChildren,,,,,,0,Age+DaysWorkedPerWeek+WeeklyWages+DependentChildren++++++0
